Guest_ID,Name,Frequent_Traveler,Date_Birth,Type,Flight_Class,Points,Room,Check-in/Check-out,F&B,Location,Wifi,Entertainment,Gym,Spa,Staff,Pool,Baggage_Handling,Reception,Cleanliness,Online_Booking,Deposit_Kept,Time_Room_Service,Repeater
21626,Mrs. Diane Black,1," July 22, 1986",Business travel,Business,2111,4,4,4,4,2,5,4,5,5,5,5,5,5,3,0,0,1
18025,Mr. Brian Martin,1," July 4, 1982",Business travel,Eco,2035,4,2,2,2,4,4,4,4,1,3,5,3,1,4,0,0,1
14483,Mr. Charles Hamilton,1," September 12, 1984",Business travel,Business,2396,1,5,5,5,1,3,4,1,1,1,1,4,1,3,0,0,0
20193,Miss Grace Graham,1," September 17, 1990",Business travel,Business,2908,5,5,5,5,4,5,4,4,4,5,4,3,5,4,0,2.8,1
20401,Mr. Edward Martin,1," May 8, 1990",Business travel,Eco,1851,0,0,0,5,1,0,1,1,1,4,1,2,4,1,0,0,1
11911,Mrs. Joanne Mathis,1," June 7, 1983",Business travel,Eco Plus,1489,4,1,1,1,4,4,4,4,3,4,2,2,4,4,0,0,1
17769,Mrs. Donna Langdon,1," July 5, 1987",Business travel,Business,581,3,3,3,3,2,5,4,5,5,5,5,3,5,3,0,0,1
21930,Mrs. Fiona Mills,1," March 8, 1998",Business travel,Eco Plus,2843,4,4,4,4,4,4,3,4,2,1,1,1,4,4,0,0,1
14030,Mrs. Lauren Greene,0," March 22, 1971",Business travel,Eco,1949,3,3,3,4,2,3,2,2,2,1,4,1,3,2,5,0.5,0
19185,Mr. Tim Morrison,1," April 26, 1981",Personal Travel,Eco,2653,2,5,2,2,2,2,2,3,3,4,4,2,4,2,115,13.7,0
10036,Mrs. Penelope Berry,1," May 19, 1961",Business travel,Business,3654,3,3,3,3,4,5,5,5,5,5,5,3,5,3,92,9.4,1
14730,Mrs. Donna Miller,1," April 14, 1989",Business travel,Eco,2906,4,2,2,2,4,4,4,4,1,2,3,2,4,4,0,0.4,0
18088,Mr. Max Blake,1," May 17, 1992",Business travel,Business,4785,1,3,3,3,1,1,1,1,4,5,4,1,3,1,0,0,0
17297,Mr. Stephen Hughes,1," January 9, 1965",Business travel,Business,2459,2,2,2,2,3,5,5,5,5,5,5,5,5,4,0,0,1
20384,Mr. Adrian McDonald,1," September 3, 1996",Business travel,Business,1491,4,3,3,3,4,4,4,4,2,1,4,3,3,4,0,1,0
21031,Miss Jane Harris,1," April 18, 1970",Business travel,Business,624,1,1,1,1,4,4,5,4,4,4,4,5,4,3,28,4.6,1
12534,Mr. David Randall,0," September 8, 2001",Business travel,Business,1617,2,3,2,3,3,2,3,3,4,4,4,2,3,3,18,0.9,0
18479,Miss Vanessa Hughes,1," June 19, 2013",Personal Travel,Eco,1121,2,2,2,2,2,5,4,5,5,4,5,3,5,4,45,2.9,1
17691,Mr. Adam Hodges,1," May 18, 1974",Business travel,Business,485,4,4,5,4,5,5,5,4,4,4,4,4,4,4,10,0.6,1
11503,Mr. Trevor Nolan,1," February 2, 1978",Business travel,Eco,1686,1,3,5,3,1,1,1,1,4,2,2,3,2,1,0,0,0
10444,Mrs. Madeleine Churchill,1," January 30, 1989",Personal Travel,Eco,2714,3,3,4,3,2,4,4,5,5,5,5,5,5,5,19,3.7,1
22402,Mrs. Leah Tucker,1," August 5, 1995",Business travel,Business,2925,5,5,5,5,5,4,5,5,3,3,3,2,3,5,0,0,0
17554,Mr. Robert Roberts,0," March 18, 1998",Business travel,Eco,1455,2,0,2,4,5,2,5,5,4,1,2,1,2,5,0,0,0
18655,Miss Faith Ross,1," March 1, 1966",Business travel,Business,2316,5,5,5,5,2,4,4,4,4,4,4,5,4,3,0,0,1
10500,Mr. Connor Kerr,1," October 6, 2000",Personal Travel,Eco,3154,1,3,1,2,5,1,5,5,3,2,1,3,5,5,0,0.8,0
18973,Mr. Jack McDonald,1," March 20, 1984",Business travel,Business,2943,2,2,2,2,4,4,5,5,5,5,5,5,5,5,0,0,1
10453,Mr. Stephen Peake,1," January 29, 1990",Business travel,Business,4117,4,1,1,1,1,1,4,1,2,4,4,4,3,1,0,0.8,0
21658,Mrs. Wendy Marshall,0," March 3, 1979",Business travel,Eco Plus,1554,2,2,2,3,5,2,5,5,1,5,3,4,4,5,43,3.2,0
22699,Mrs. Sarah Mills,1," August 1, 1982",Business travel,Business,1609,5,1,5,5,2,3,5,2,2,2,2,5,2,3,7,0,1
17299,Mr. Sean Sutherland,0," January 11, 1987",Business travel,Business,1522,1,1,1,3,4,1,4,4,1,5,3,3,4,4,0,0,0
13364,Mr. Joshua Black,1," July 2, 1994",Business travel,Eco Plus,2687,5,1,1,1,5,5,5,1,2,4,1,5,3,5,92,15.8,1
20580,Mr. Carl Rees,1," April 6, 1979",Business travel,Business,3465,5,5,5,5,3,5,5,5,5,5,5,3,5,3,0,0,1
20182,Mrs. Diane Coleman,0," May 17, 1985",Business travel,Eco,1433,2,0,2,4,2,2,2,2,3,4,4,3,2,2,0,0,0
18473,Mr. Richard Fisher,1," January 20, 1969",Business travel,Business,302,3,4,4,4,3,1,1,3,3,4,3,4,3,3,97,12.3,0
19234,Mr. Sam Ferguson,1," January 16, 1957",Personal Travel,Eco,3798,4,3,5,4,5,5,5,5,1,3,1,5,4,5,0,0,0
12824,Mr. Joe Clark,1," August 22, 2005",Personal Travel,Eco,1995,3,4,3,1,1,3,1,1,3,5,5,3,5,1,0,1.1,0
20851,Mr. Brandon Vaughan,1," February 23, 1979",Business travel,Business,1402,5,5,5,5,5,5,4,2,2,2,2,4,2,4,0,2,1
19563,Mr. Boris Berry,1," March 19, 2014",Personal Travel,Business,2014,2,4,3,4,1,3,4,1,4,5,4,3,4,1,29,2.4,0
22875,Miss Anne McGrath,0," July 1, 1994",Business travel,Eco,1851,3,4,3,3,1,3,1,1,1,1,3,2,3,1,57,4.5,0
15887,Mrs. Caroline Clarkson,1," June 3, 1966",Personal Travel,Eco,838,5,2,5,2,5,3,3,5,5,5,5,1,5,2,0,0.4,1
13257,Mrs. Stephanie Churchill,1," March 21, 1980",Business travel,Business,640,5,1,5,5,5,5,5,5,5,5,5,3,5,4,0,0,1
17337,Mr. Edward May,0," August 11, 2003",Business travel,Eco,2122,2,2,2,4,3,2,3,3,3,5,3,3,4,3,19,0.9,0
18666,Mr. Dominic Parr,1," May 21, 1985",Business travel,Business,432,5,5,5,5,3,1,3,5,5,5,5,5,5,1,0,0,1
10634,Mr. Piers Grant,1," July 26, 1969",Business travel,Business,1568,1,5,5,5,3,3,3,1,1,1,1,3,1,2,2,0,0
17144,Mr. Ian Smith,1," June 27, 1985",Personal Travel,Eco,3173,4,4,4,1,3,4,3,3,4,4,2,4,4,3,12,2.3,0
17350,Mr. Warren Davidson,1," April 4, 1975",Business travel,Business,802,3,1,1,1,1,3,3,3,3,3,3,4,3,4,2,0,0
18830,Mr. Tim Hill,1," September 15, 1975",Business travel,Business,1826,5,5,2,5,3,4,4,4,4,4,4,5,4,3,2,0,1
14678,Miss Emma Parr,0," February 1, 2001",Business travel,Eco,1750,2,4,2,3,5,2,2,5,5,2,4,4,5,5,47,4.8,0
17669,Mrs. Amy Metcalfe,0," March 13, 1972",Business travel,Business,2439,2,2,2,3,1,2,1,1,1,2,4,1,4,1,3,1.3,0
13565,Mrs. Ella Walsh,0," May 23, 1981",Business travel,Business,3331,2,2,2,4,2,2,2,2,2,3,3,1,3,2,0,0,0
11874,Mrs. Diana Dickens,1," September 16, 1971",Personal Travel,Eco,314,1,1,1,1,2,5,4,5,5,5,5,4,5,3,14,1,1
14124,Mrs. Katherine Murray,1," August 7, 1953",Personal Travel,Eco Plus,1203,2,2,2,2,4,4,4,4,3,3,4,4,5,4,0,0,1
18772,Mr. Jack Slater,1," January 6, 1961",Business travel,Eco Plus,2653,5,3,2,2,5,5,5,5,4,3,2,4,3,5,0,0,1
20795,Mr. Simon Underwood,1," February 1, 1977",Business travel,Business,3579,3,3,1,3,3,4,4,2,2,2,2,5,2,3,0,0,1
17226,Mrs. Wanda White,1," January 18, 1963",Business travel,Eco,267,4,4,4,4,2,4,3,4,4,4,4,2,4,2,0,0,1
11170,Miss Katherine Springer,0," April 19, 1995",Business travel,Eco,2175,2,4,2,4,3,2,3,3,4,2,3,3,3,3,0,0,0
17376,Miss Theresa Carr,1," March 28, 2014",Personal Travel,Eco,2052,4,3,2,4,4,2,4,4,3,1,3,4,3,4,14,0.5,0
21272,Mr. Nathan Buckland,1," May 13, 1969",Business travel,Business,433,1,1,1,1,3,4,5,4,4,4,4,5,4,4,0,0,1
11066,Miss Alexandra Fisher,1," June 24, 1982",Business travel,Business,632,5,5,5,5,4,5,5,4,4,4,4,4,4,5,21,1.8,1
14516,Mrs. Kylie Young,1," April 1, 1966",Business travel,Business,1019,4,4,4,4,4,5,4,3,3,4,3,3,3,3,0,0.4,1
17908,Mrs. Tracey Graham,1," March 5, 1956",Business travel,Business,3292,2,2,2,2,1,2,2,2,2,2,2,2,2,1,88,11.9,0
22471,Mr. Sean Rutherford,0," March 22, 1979",Business travel,Business,3010,4,4,4,3,4,4,4,4,3,3,3,5,4,4,0,0,1
21312,Mrs. Rebecca Johnston,1," July 31, 1966",Personal Travel,Eco,501,2,2,2,2,5,5,4,5,5,5,5,3,5,4,3,2.7,1
15324,Mr. Gordon Cameron,1," September 9, 2004",Business travel,Business,3158,3,4,3,3,3,4,3,3,2,2,5,2,3,3,0,0,1
18985,Mr. Richard Roberts,1," March 6, 1992",Personal Travel,Eco Plus,1788,2,4,2,2,4,2,4,4,4,5,5,5,4,4,0,0,0
10855,Miss Maria Abraham,1," March 14, 2007",Personal Travel,Eco,2770,5,3,3,3,3,4,1,5,5,5,5,5,5,4,0,0,1
18658,Mr. Boris Tucker,1,,Business travel,Business,5033,1,1,1,1,5,5,5,5,5,5,4,3,5,5,0,0,1
11521,Mrs. Sonia Hudson,1," June 28, 1992",Business travel,Business,3827,4,4,4,4,4,4,4,4,5,3,4,4,5,4,0,0,1
12645,Mrs. Joanne Howard,1," February 3, 1977",Personal Travel,Eco,974,1,1,1,1,3,5,5,5,5,5,5,3,5,4,0,0,1
21570,Mr. Brian MacDonald,1," May 23, 1978",Business travel,Eco Plus,2616,5,1,1,1,5,5,5,5,5,2,3,4,3,5,118,10,1
10692,Mr. Evan Butler,1," May 9, 1988",Business travel,Eco,1925,1,3,3,3,1,1,1,1,1,1,1,1,2,1,3,0.5,0
19928,Mr. Thomas Greene,1," September 18, 2003",Personal Travel,Business,1035,3,4,3,2,3,3,3,3,2,5,4,2,1,3,1,0.2,0
15150,Mr. Jacob Lewis,1," September 6, 1973",Business travel,Business,306,0,0,0,5,4,5,4,3,3,3,3,4,3,3,0,0,1
11909,Mr. James Dowd,1," January 13, 1978",Business travel,Business,2434,2,2,2,2,4,5,5,2,4,5,3,5,4,5,53,6.2,1
19013,Mr. William Robertson,0," February 2, 1983",Business travel,Business,1647,3,3,3,2,5,3,5,5,4,3,5,5,5,5,0,0,0
17876,Mr. Harry Slater,1," August 15, 1999",Business travel,Business,3176,2,2,2,2,4,4,4,4,5,3,5,4,4,4,0,0.5,1
11428,Mr. Jason Vance,0," February 7, 1998",Business travel,Eco,2057,3,5,3,3,4,3,2,4,2,5,1,1,4,4,0,0,0
22005,Mr. John Nash,1," July 3, 2009",Personal Travel,Eco,1951,4,2,4,4,1,4,1,1,1,2,4,1,4,1,0,1.1,0
16687,Mrs. Lauren Hemmings,1," July 11, 1977",Business travel,Business,2172,3,3,3,3,4,1,1,5,5,5,5,1,5,4,0,0,1
17162,Mr. Dan Coleman,1," June 16, 1981",Business travel,Business,3369,4,4,4,4,4,4,5,4,4,4,4,3,4,5,0,0,1
10866,Mr. Nathan James,1," January 20, 1981",Personal Travel,Eco,2668,3,1,3,2,5,3,5,5,1,2,1,1,2,5,0,0,0
15297,Miss Jennifer Lawrence,1," January 11, 2006",Personal Travel,Eco,1909,4,5,4,4,4,4,4,5,5,5,5,5,5,4,0,0,1
10376,Mr. Kevin Rutherford,1," August 6, 1988",Business travel,Business,4504,4,4,4,4,3,3,3,3,3,2,4,5,5,3,0,0.5,1
17740,Mrs. Sonia Arnold,1," June 20, 1975",Business travel,Eco Plus,670,5,2,2,2,3,4,4,5,5,5,5,4,5,2,0,0,1
14116,Mrs. Sonia Abraham,1," March 4, 1983",Business travel,Eco,1975,5,5,5,5,5,5,5,5,5,4,5,3,4,5,4,0.9,1
16791,Mr. Jacob Wilson,0," June 17, 1998",Business travel,Business,1850,4,3,4,1,5,4,5,5,3,5,4,3,5,5,3,0,1
18739,Mr. Tim Terry,0," March 25, 1995",Business travel,Business,2460,2,2,2,2,1,2,2,1,4,3,4,3,4,1,0,1.8,0
19339,Mrs. Ava Knox,0," June 15, 1996",Business travel,Eco,2430,2,3,3,3,2,3,1,2,3,2,4,3,4,2,0,0,0
15675,Mr. Brian Bower,1," September 8, 2013",Personal Travel,Eco Plus,1402,1,4,1,2,1,1,1,1,4,5,4,4,5,1,0,0,0
21426,Mr. Peter Wright,1," February 9, 1993",Personal Travel,Eco,992,1,4,1,1,1,1,1,1,4,3,4,5,5,1,0,0,0
11718,Mr. Leonard Johnston,1," June 13, 1966",Business travel,Eco,2017,4,3,3,3,4,4,4,4,1,4,4,2,3,4,0,1,1
20479,Mrs. Ava Lawrence,1," May 20, 2000",Personal Travel,Eco,1048,0,4,0,4,5,0,5,5,5,2,4,5,4,5,0,0,1
21859,Mrs. Jane Vance,1," February 20, 1963",Personal Travel,Eco,2602,4,5,4,1,3,3,5,3,3,4,3,3,3,4,0,0.1,0
17794,Mrs. Audrey Powell,0," July 19, 1969",Business travel,Business,1175,2,2,2,4,2,2,2,2,3,2,4,5,4,2,0,0,0
18971,Mrs. Victoria Baker,1," April 29, 1959",Personal Travel,Eco,1239,3,3,3,3,4,5,5,5,5,5,5,4,5,4,0,0,1
21110,Mr. Adam Thomson,0," July 4, 1998",Business travel,Business,1555,4,2,4,4,2,4,2,2,5,3,4,3,4,2,7,0,1
17258,Mr. Matt Springer,1," February 5, 2003",Personal Travel,Eco Plus,1976,1,3,1,3,3,1,3,3,1,2,4,4,4,3,0,0,0
10313,Mrs. Theresa Hudson,1," June 11, 1980",Business travel,Business,3658,5,5,5,5,5,4,5,4,4,4,4,4,4,4,0,0,1
15330,Mr. Colin Sutherland,1," July 14, 1990",Business travel,Business,4964,4,1,5,1,4,4,4,4,1,4,4,3,3,4,0,0.5,0
19115,Mrs. Yvonne Robertson,1," May 14, 1979",Business travel,Business,1098,4,4,4,4,2,4,5,5,5,5,5,5,5,4,0,0.4,1
12606,Miss Kimberly Paige,1," August 23, 2008",Personal Travel,Eco,1332,3,3,3,3,5,4,4,4,4,4,4,3,4,3,59,6.2,1
16137,Mr. Adam Lawrence,1," April 29, 1969",Business travel,Business,237,1,1,1,1,3,2,3,4,4,4,1,3,4,3,0,0,0
14462,Mrs. Nicola Vance,1," January 2, 1965",Business travel,Business,1125,2,4,4,4,5,4,3,2,2,2,2,2,2,1,0,0,0
14911,Miss Melanie Watson,1," September 13, 2004",Personal Travel,Eco Plus,1596,3,5,3,4,5,3,5,5,3,5,5,4,4,5,0,0,0
11545,Mr. Oliver Duncan,1," January 16, 1959",Personal Travel,Eco,2049,1,4,1,3,1,1,4,1,5,4,4,5,5,1,7,0,0
18758,Miss Carolyn Wilson,1," March 8, 1969",Personal Travel,Business,408,3,1,1,1,3,4,3,3,3,3,3,5,3,2,13,0.9,1
21095,Mr. Blake Arnold,1," August 20, 2010",Personal Travel,Eco,2922,2,1,2,3,3,2,3,3,3,1,2,3,3,3,42,4,0
11952,Mr. Anthony Powell,1," August 7, 1959",Personal Travel,Eco Plus,2065,2,4,2,5,1,2,1,1,5,3,4,3,5,1,0,0,0
19463,Mr. Jason Metcalfe,1," July 7, 1972",Personal Travel,Eco,2093,4,2,4,3,2,4,2,2,3,3,3,2,3,2,18,1.5,0
22436,Mr. Joe Marshall,0,,Business travel,Eco,1965,4,4,4,4,3,4,3,3,4,4,4,1,4,3,6,1.5,0
11990,Mr. Carl Manning,1," January 27, 1962",Business travel,Eco,2281,3,5,5,5,3,3,3,3,2,5,3,1,4,3,2,0,0
10141,Mr. Jacob Glover,1," September 11, 1975",Business travel,Business,1218,1,1,1,1,5,4,4,4,4,4,4,5,4,5,0,0,1
17613,Miss Nicola Murray,0," May 3, 2004",Business travel,Eco,2469,3,3,3,3,4,3,4,4,5,4,1,3,1,4,0,0.5,0
11196,Mr. Alan Arnold,0," February 5, 1984",Business travel,Business,1336,5,5,5,4,1,5,1,1,5,2,5,4,4,1,19,0,1
16445,Mr. Jason Avery,1," May 9, 1971",Business travel,Business,3250,3,1,4,4,5,4,3,3,3,3,3,1,3,1,0,0.1,0
20483,Mrs. Natalie Watson,1," June 11, 1988",Business travel,Eco Plus,2292,3,1,1,1,3,3,3,3,3,5,3,4,4,3,0,3.6,0
20246,Mr. Owen Smith,1," March 4, 2004",Personal Travel,Eco,1378,2,5,0,3,1,0,5,1,2,2,5,2,3,1,0,0,0
19235,Mrs. Chloe Rees,1," March 15, 1967",Business travel,Business,1014,1,2,5,2,1,3,4,1,1,1,1,4,1,1,0,0,0
12914,Miss Carolyn Butler,0," June 9, 1998",Business travel,Eco,2438,1,1,1,3,2,1,2,2,3,3,4,4,5,2,65,6.4,0
18223,Miss Lillian Thomson,1," January 4, 1973",Personal Travel,Eco,829,4,4,4,4,4,4,5,4,4,4,4,4,4,4,0,0.8,1
16489,Miss Kimberly Tucker,0," June 8, 1996",Business travel,Business,1761,4,4,4,1,1,4,1,1,5,5,3,4,4,1,0,0,1
19301,Mrs. Pippa Sharp,0," March 1, 1961",Business travel,Business,2256,4,4,4,2,2,4,2,2,5,4,4,5,4,2,0,0,0
21931,Mr. Adam Wright,0," September 3, 1983",Business travel,Eco,2054,1,2,1,4,1,1,1,1,3,5,4,4,3,1,0,0,0
10608,Mr. Sebastian Wilkins,1," June 18, 1989",Personal Travel,Eco,1803,3,4,3,4,3,3,2,3,5,3,5,4,4,3,7,0.5,0
22178,Mrs. Olivia Springer,0,,Business travel,Eco,2865,1,2,2,3,4,2,4,4,3,3,4,3,3,4,0,1.8,0
10648,Mr. Alexander Springer,1," August 22, 1961",Business travel,Business,3757,3,3,3,3,5,5,4,5,5,5,5,4,5,5,81,9.7,1
11287,Mr. Boris Gibson,1," January 12, 1998",Personal Travel,Eco,2024,2,4,2,4,5,2,5,5,5,5,5,3,4,5,0,0,0
12933,Mr. Dominic Reid,1," March 5, 1981",Business travel,Business,2235,2,5,5,5,4,2,3,2,2,2,2,1,2,4,0,0.8,0
21625,Mr. Brian Lambert,1," February 3, 1996",Personal Travel,Eco,2785,1,5,1,2,5,1,5,5,5,3,3,4,4,5,0,0.4,0
13846,Mrs. Felicity Miller,0," April 15, 1985",Business travel,Eco,2062,2,0,2,2,3,2,3,3,4,2,4,2,2,3,0,0,0
13397,Mrs. Jane Graham,0," July 2, 1988",Business travel,Business,2158,2,2,2,5,4,2,4,4,5,2,5,5,5,4,0,0.3,0
14473,Mr. Brandon Henderson,1," June 24, 2010",Personal Travel,Eco,1493,2,4,2,4,5,2,5,5,4,1,4,1,3,5,0,0,0
13188,Mr. Brandon Brown,1," June 29, 1986",Business travel,Eco,2481,4,4,4,4,4,4,4,4,3,4,1,3,4,4,31,0.2,1
22985,Miss Amy Forsyth,1," March 27, 2009",Personal Travel,Eco,2054,5,1,1,1,5,4,5,5,4,3,5,4,1,5,1,0.1,1
22676,Mr. Simon Berry,0," July 27, 1997",Business travel,Eco,1849,1,1,1,2,2,1,3,2,1,4,3,3,2,2,0,0,0
22463,Mr. Lucas Randall,1," January 12, 1951",Personal Travel,Eco,1466,3,5,3,2,5,3,5,5,5,3,5,4,4,5,0,0,0
21051,Mrs. Lisa Oliver,1," July 11, 1972",Personal Travel,Business,322,3,3,3,3,4,4,4,4,5,5,5,3,2,4,9,0.5,1
17489,Mr. Christian Lawrence,1," March 16, 1977",Personal Travel,Eco,3744,1,2,1,3,2,1,2,2,1,2,3,1,4,2,0,0,0
13315,Mr. Eric Dickens,1," April 3, 1983",Business travel,Eco,887,4,2,2,2,4,4,4,4,5,3,2,3,1,4,3,0.2,1
17469,Mrs. Julia Knox,1," April 22, 1979",Business travel,Business,3165,4,4,5,4,3,5,5,5,5,4,5,3,5,4,0,0,1
18301,Miss Felicity Hart,1," June 22, 1989",Business travel,Business,2289,3,3,5,3,5,5,5,5,4,2,5,5,4,5,0,0,1
15338,Mrs. Alexandra Stewart,1," July 3, 1988",Business travel,Business,3668,4,3,3,3,4,3,3,4,4,4,4,2,4,3,0,0.4,0
11226,Mrs. Andrea Forsyth,1," June 20, 1984",Business travel,Business,1550,1,1,1,1,5,5,5,5,5,5,5,3,5,5,0,0,1
19024,Mr. Jack McGrath,1," January 3, 1972",Business travel,Eco,2117,2,2,2,2,2,2,2,2,5,1,1,5,4,2,0,0,1
20772,Mrs. Leah Lambert,1," September 22, 1956",Personal Travel,Eco,1215,4,4,4,1,1,3,1,1,1,4,1,3,1,4,59,6.3,0
19522,Mr. Evan Ogden,1," May 15, 1984",Business travel,Eco,2025,3,2,2,2,3,3,3,3,3,2,4,1,4,3,0,0,0
10533,Mr. Piers Johnston,0," March 4, 1984",Business travel,Business,1556,3,3,3,3,5,3,5,5,1,5,3,3,3,5,40,4.8,0
13681,Mrs. Fiona Bond,1," January 10, 1968",Business travel,Business,2182,1,4,4,4,2,3,3,1,1,2,1,4,1,1,51,4.4,0
17343,Mr. William Martin,1," May 24, 2000",Business travel,Eco,2097,5,2,2,2,5,5,3,5,4,5,4,4,2,5,0,0,1
21301,Mrs. Ava James,0," January 3, 1985",Business travel,Eco,1777,4,3,4,3,1,4,1,1,1,2,4,3,4,1,0,0.4,0
12508,Mr. Michael Edmunds,1," March 12, 2000",Personal Travel,Eco,1590,3,2,2,2,5,2,5,5,2,2,2,3,3,5,12,1.1,0
18506,Miss Jan Cornish,1," August 23, 1962",Personal Travel,Eco,713,5,3,5,4,3,2,1,3,3,5,4,3,3,4,21,2.4,1
16262,Miss Zoe Mackenzie,0," September 13, 1999",Business travel,Eco,2569,1,1,1,4,2,1,2,2,2,5,3,3,1,2,0,0,0
20491,Mr. Leonard Ball,1," April 13, 1966",Personal Travel,Eco,1262,4,4,4,1,4,4,3,4,5,2,5,3,4,4,0,0,0
22098,Mr. Tim Ferguson,1," June 15, 1964",Business travel,Eco,1566,4,1,1,1,5,4,5,5,4,4,2,1,1,5,0,0,1
16300,Mrs. Megan Thomson,1," March 2, 1988",Personal Travel,Eco,2097,1,1,1,1,2,5,4,2,2,2,2,3,2,4,24,2.8,1
21105,Mrs. Ella Morgan,1," June 24, 1974",Business travel,Business,1664,1,1,1,1,5,4,5,4,4,4,4,3,4,4,0,0,1
21162,Mr. Stewart Alsop,1," February 3, 1980",Business travel,Business,2349,2,2,2,2,2,5,4,5,5,5,5,3,5,4,0,0,1
20428,Mrs. Michelle Graham,1," June 5, 1976",Business travel,Business,917,4,4,4,4,5,4,5,5,5,5,5,3,5,5,15,0.4,1
10827,Mrs. Sue Nolan,1," September 10, 1977",Business travel,Eco,535,2,1,3,3,5,4,3,2,2,2,2,2,2,2,58,5.4,0
18607,Mr. Christopher Ball,1," June 27, 2000",Business travel,Business,3665,1,1,2,1,4,4,4,4,5,4,5,5,5,4,0,0,1
17747,Mr. Phil Robertson,1," January 5, 1967",Business travel,Business,538,3,3,3,3,4,4,4,4,4,4,4,4,4,4,40,2.4,1
21766,Mrs. Pippa Payne,1," August 26, 1973",Business travel,Business,964,3,3,3,3,4,4,5,4,4,4,4,3,4,5,13,0.2,1
17503,Mr. Stewart Ellison,1," May 9, 1969",Business travel,Business,3114,1,1,1,1,5,5,4,5,5,5,5,5,5,3,29,3.4,1
22602,Mr. Paul Stewart,1," October 1, 1993",Personal Travel,Eco,1504,5,4,5,3,4,5,4,4,4,1,4,4,3,4,0,0,1
17167,Miss Claire Stewart,1," August 17, 1992",Personal Travel,Eco,1497,4,4,3,4,4,4,4,4,4,5,5,4,4,4,29,1.3,1
16517,Mrs. Megan Poole,0," August 20, 1989",Business travel,Eco,1206,4,0,4,5,5,4,5,5,3,3,1,3,1,5,0,0.8,0
22935,Mr. Jason Rees,1," July 11, 2003",Personal Travel,Eco,2022,2,0,2,3,3,2,3,3,5,5,4,5,4,3,0,0.1,0
22645,Mr. Owen Roberts,1," August 27, 1996",Business travel,Business,5304,5,5,5,5,5,5,5,5,3,5,5,1,1,5,3,1,1
16245,Mrs. Karen Abraham,1," April 1, 1972",Business travel,Business,2812,1,1,1,1,5,2,1,5,5,5,5,2,5,4,0,0,1
11358,Mrs. Una James,0," August 16, 1998",Business travel,Business,2454,4,3,4,5,4,4,4,4,4,4,4,4,4,4,0,0,1
20442,Mr. Adrian Smith,1," September 9, 1969",Personal Travel,Eco,2475,1,5,1,5,3,1,3,3,4,4,4,3,5,3,0,0,0
17433,Mr. Joseph Buckland,1," July 7, 1994",Business travel,Business,1819,2,2,2,2,4,4,4,4,2,3,1,5,2,4,1,1,1
18810,Mrs. Sophie Ferguson,1," September 28, 1977",Business travel,Business,2282,4,4,4,4,5,4,2,4,4,4,5,2,4,3,0,0,1
13933,Miss Caroline McLean,1," February 26, 1953",Personal Travel,Eco,1211,2,1,2,2,4,4,5,3,3,3,3,4,3,3,0,0,1
11336,Miss Molly Brown,1," September 18, 1987",Business travel,Business,1090,1,5,5,5,1,2,2,1,1,1,1,3,1,4,0,1.9,0
19674,Mr. Harry Powell,1," September 24, 1988",Business travel,Eco Plus,1929,2,5,5,5,2,2,2,2,2,1,3,4,4,2,3,0.3,0
10237,Mrs. Lisa Davidson,1," September 20, 1981",Personal Travel,Eco Plus,1962,1,1,1,1,5,5,5,5,2,1,4,3,2,5,0,0,1
17165,Mr. Christopher Churchill,1," January 3, 2005",Business travel,Business,2789,3,5,3,3,3,3,3,3,3,1,4,2,3,3,0,0,0
13543,Miss Kimberly Lyman,1," February 25, 1988",Personal Travel,Eco,1595,0,0,0,3,2,4,4,3,3,3,3,5,3,4,0,0,1
18722,Mr. John Sutherland,1," March 17, 1971",Business travel,Business,2148,4,4,4,4,2,4,4,5,5,5,5,5,5,3,1,0,1
14413,Mr. Peter Carr,0," May 15, 1978",Business travel,Business,3197,3,3,3,4,2,3,2,2,3,4,4,5,5,2,36,2.7,0
12829,Miss Maria Manning,1," July 5, 2000",Business travel,Business,3327,1,1,1,1,4,4,4,4,3,3,5,4,4,4,26,2.5,1
18299,Miss Joanne Powell,1," April 25, 2010",Personal Travel,Eco,2339,4,4,4,4,2,4,5,5,5,5,5,3,5,4,0,0,1
10090,Mrs. Madeleine Wilson,1," March 9, 1991",Business travel,Business,2473,3,3,3,3,5,5,5,5,3,3,4,4,4,5,0,0,1
19514,Mr. Trevor Cameron,1," May 3, 1968",Business travel,Eco,2090,5,1,1,1,5,5,5,5,3,2,3,2,5,5,0,0,1
10951,Mr. Thomas Lambert,0," October 9, 1996",Business travel,Eco,1723,4,5,4,4,3,4,3,3,3,3,3,4,3,3,0,0,0
15636,Mrs. Jan Jones,1," June 3, 1991",Personal Travel,Eco,1980,4,4,4,4,4,4,4,4,5,5,3,4,1,4,54,4.8,1
15806,Miss Kimberly Scott,1," September 20, 1968",Business travel,Business,62,3,5,5,5,5,4,3,2,2,2,3,2,2,1,74,6.5,0
16567,Mrs. Virginia James,1," October 3, 1974",Personal Travel,Eco,312,4,4,4,4,5,4,4,5,5,5,5,3,5,4,0,0,1
19773,Mr. Dylan Burgess,1," July 3, 1963",Business travel,Business,688,1,1,1,1,3,4,5,4,4,4,4,5,4,3,0,0,1
18254,Mrs. Sarah Anderson,1," June 27, 1976",Business travel,Business,1683,4,2,4,4,5,5,4,5,5,5,5,4,5,4,0,0,1
